0.025184303	0.352706768
0.028683168	0.381853303
0.033529241	0.409325655
0.038687496	0.44315099
0.044062364	0.475033391
0.050183965	0.509209564
0.059430762	0.551288979
0.0676875	0.585115199
0.078100779	0.633467208
0.093702551	0.692655427
0.110967995	0.764928231
0.12971624	0.836399555
0.157666749	0.923670857
0.177250541	1
0.199266837	1.093435333
0.226951054	1.307312189
0.255140652	1.610262028
0.268768601	1.963828002
0.286831681	2.443042569
