0	0
0.022014309	0.003210532
0.044028619	0.027808116
0.066042928	0.03811326
0.088057237	0.064730428
0.110071547	0.091347596
0.132085856	0.116411238
0.154100165	0.132775133
0.176114474	0.154265665
0.198128784	0.178241838
0.220143093	0.201907307
0.242157402	0.227281654
0.264171712	0.243645549
0.286186021	0.27166089
0.30820033	0.295326359
0.33021464	0.31557407
0.352228949	0.331471908
0.374243258	0.362128243
0.396257567	0.38097778
0.418271877	0.408216359
0.440286186	0.421783907
0.462300495	0.434885399
0.484314805	0.445811953
0.506329114	0.462331201
0.528343423	0.472636346
0.550357733	0.482475432
0.572372042	0.492469871
0.594386351	0.502930368
0.61640066	0.511992691
0.63841497	0.514996263
0.660429279	0.522815765
0.682443588	0.533120909
0.704457898	0.533172782
0.726472207	0.542390458
0.748486516	0.545290285
0.770500826	0.557925718
0.792515135	0.567764804
0.814529444	0.569059498
0.836543753	0.5798307
0.858558063	0.581746803
0.880572372	0.582575438
0.902586681	0.584180837
0.924600991	0.589514697
0.9466153	0.599043079
0.968629609	0.600182419
0.990643919	0.606293043
1.012658228	0.60960732
1.034672537	0.613543007
1.056686846	0.618876868
1.078701156	0.621103677
1.100715465	0.625039364
1.122729774	0.625712647
1.144744084	0.631046508
1.166758393	0.638089247
1.188772702	0.640316056
1.210787012	0.643630333
1.232801321	0.646996218
1.25481563	0.657146009
1.276829939	0.661547754
1.298844249	0.667658378
1.320858558	0.668797719
1.342872867	0.673820874
1.364887177	0.676358388
1.386901486	0.679206607
1.408915795	0.685783289
1.430930105	0.687388687
1.452944414	0.694742132
1.474958723	0.698988525
1.496973032	0.700904628
1.518987342	0.70748131
1.541001651	0.710847195
1.56301596	0.716647113
1.58503027	0.716750594
1.607044579	0.718666697
1.629058888	0.720168351
1.651073198	0.724570096
1.673087507	0.725605692
